marketplace_id,marketplace_code,gap_type,gap_reason,ownership_bucket,amazon_order_id,purchase_date,fulfillment_channel,sample_sku,sample_asin,missing_lines,finance_rows,order_fee_rows,fba_charge_rows,referral_charge_rows,fee_rows_without_sku,charge_types
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-7565435-9547553,2026-02-05,AFN,FBA_5903699482933,B0CF532MR7,1,1,0,0,0,0,FBADisposalFee
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-7693356-0731515,2026-02-05,AFN,FBA_5906638342077,B0FLQ3QHMY,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-8027460-7864300,2026-02-10,AFN,FBA_5906638365311,B0FR4HCBSY,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-8062265-6533140,2026-03-01,AFN,FBA_5906638367339,B0FTMBHSRD,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-8310029-3213909,2026-02-15,AFN,FBA_5906638342596,B0FLPX9DTW,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-8732767-9096307,2026-02-17,AFN,FBA_5906638310335,B0FCFKX1JW,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-0080412-5831544,2026-03-02,AFN,FBA_5903699450550,B0BN4B317V,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-1313934-0647534,2026-02-22,AFN,FBA_5903699450536,B0BN48BSQJ,1,5,0,0,1,0,Commission|Principal|ShippingCharge|ShippingTax|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-1870295-7361113,2026-02-27,AFN,FBA_5906638367285,B0FTLWGSJ5,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-1872680-5937123,2026-03-02,AFN,FBA_5906638326015,B0FCMPL39X,1,3,0,0,1,0,Commission|Principal|Tax
