marketplace_id,marketplace_code,gap_type,gap_reason,ownership_bucket,amazon_order_id,purchase_date,fulfillment_channel,sample_sku,sample_asin,missing_lines,finance_rows,order_fee_rows,fba_charge_rows,referral_charge_rows,fee_rows_without_sku,charge_types
A1805IZSGTT6HS,NL,fba,no_finance_rows,amazon_missing,408-4310122-6715528,2026-02-26,AFN,FBA_5903699408841,B08J435G3C,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,fba,no_finance_rows,amazon_missing,408-4340415-5219552,2026-02-28,AFN,FBA_5903699415252,B08NK6J7HV,1,0,0,0,0,0,
A13V1IB3VIYZZH,FR,referral,no_finance_rows,amazon_missing,408-4355796-5697947,2026-02-27,MFN,MAG_5903699493892,B0CRRH8TJD,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-4378180-0236364,2026-02-28,MFN,MAG_5903699485330,B0CW1S8LYN,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-4385765-6990718,2026-02-23,MFN,MAG_3253926605003,B00AW8HL52,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,fba,no_finance_rows,amazon_missing,408-4488964-6198737,2026-02-23,AFN,FBA_5902730381525_SL,B07XJ4YJD6,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-4499541-5814708,2026-02-12,MFN,MAG_5903699416204,B08QZLHF97,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,fba,no_finance_rows,amazon_missing,408-4561651-9934743,2026-02-25,AFN,FBA_5903699407042,B08CVNPRJ2,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-4623287-5736348,2026-02-18,MFN,MAG_5903699484296,B0CJ4TFZL5,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,fba,no_finance_rows,amazon_missing,408-4667898-4925931,2026-02-23,AFN,FBA_5906638309544,B0DNQKG8J5,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-4680052-7824324,2026-02-28,MFN,MAG_5903699442678,B0BBN2K1XB,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,fba,no_finance_rows,amazon_missing,408-4743346-2529926,2026-02-25,AFN,FBA_5903699430057,B09WF3KDR7,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-4786272-8730752,2026-02-24,MFN,MAG_5902730382249,B07YPSF8CF,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-4787127-3444346,2026-02-22,MFN,MAG_5902730389330,B086YZC7YS,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-4909892-4685906,2026-02-23,MFN,MAG_5903699485996,B0CQRMQ5B8,1,0,0,0,0,0,
